,학년,학기,낱말,빈도수,품사
895,1,1,칭,4,Noun
896,1,1,받은,4,Verb
897,1,1,드러났나요,4,Verb
898,1,1,삼촌,4,Noun
899,1,1,땀,4,Noun
900,1,2,이긴다,4,Verb
901,1,2,새롭게,4,Adjective
902,1,2,이상,4,Noun
903,1,2,될,4,Verb
904,1,2,쌀,4,Noun
905,1,2,하게,4,Verb
906,1,2,빠진,4,Verb
907,1,2,판,4,Noun
908,1,2,본다,4,Verb
909,1,2,만화,4,Noun
910,1,2,생활,4,Noun
911,1,2,농장,4,Noun
912,1,2,주렁주렁,4,Noun
913,1,2,들으면,4,Verb
914,1,2,울긋불긋,4,Noun
915,1,2,된다,4,Verb
916,1,2,값,4,Noun
917,1,2,계속,4,Noun
918,1,2,앙앙,4,Adverb
919,1,2,덩실,4,Adverb
920,1,2,나와,4,Verb
921,1,2,달라,4,Noun
922,1,2,사이좋게,4,Adjective
923,1,2,날개,4,Noun
924,1,2,듣지,4,Verb
925,1,2,화가,4,Noun
926,1,2,창문,4,Noun
927,1,2,진짜,4,Noun
928,1,2,테이프,4,Noun
929,1,2,아팠지,4,Adjective
930,1,2,아이스크림,4,Noun
931,1,2,식사,4,Noun
932,1,2,주기,4,Noun
933,1,2,상자,4,Noun
934,1,2,너희,4,Noun
935,1,2,꿩,4,Noun
936,1,2,같아,4,Adjective
937,1,2,현장,4,Noun
938,1,2,체험학습,4,Noun
939,1,2,오세요,4,Verb
940,1,2,아플,4,Adjective
941,1,2,똑같은가,4,Adjective
942,1,2,주는,4,Verb
943,1,2,매,4,Noun
944,1,2,참새,4,Noun
945,1,2,꽉,4,Noun
946,1,2,시를,4,Adjective
947,1,2,착한,4,Adjective
948,1,2,말하듯이,4,Verb
949,1,2,분명한,4,Adjective
950,1,2,좋을지,4,Adjective
951,1,2,빠르고,4,Adjective
952,1,2,큰일,4,Noun
953,1,2,놀람,4,Noun
954,1,2,궁금하다,4,Adjective
955,1,2,궁금함,4,Adjective
956,1,2,하느님,4,Noun
957,1,2,제발,4,Noun
958,1,2,화난,4,Noun
959,1,2,하는데,4,Verb
960,1,2,잠시,4,Noun
961,1,2,목숨,4,Noun
962,1,2,풀이,4,Noun
963,1,2,놀라서,4,Verb
964,1,2,맡은,4,Verb
965,1,2,국밥집,4,Noun
966,1,2,좋게,4,Adjective
967,1,2,싶다,4,Verb
968,1,2,괜찮아,4,Adjective
969,1,2,실수,4,Noun
970,1,2,부탁,4,Noun
971,1,2,대상,4,Noun
972,1,2,아니겠어요,4,Adjective
973,1,2,사이,4,Noun
974,1,2,서둘러,4,Verb
975,1,2,신나는,4,Adjective
976,1,2,소방관,4,Noun
977,1,2,연주회장,4,Noun
978,1,2,살펴본다,4,Verb
979,1,2,강물,4,Noun
980,1,2,까마귀,4,Noun
981,1,2,물병,4,Noun
982,1,2,식물,4,Noun
983,1,2,보았어요,4,Verb
984,1,2,껍질,4,Noun
985,1,2,음식물,4,Noun
986,1,2,쓰레기통,4,Noun
987,1,2,명절,4,Noun
988,1,2,줄지어,4,Verb
989,1,2,신기했다,4,Adjective
990,1,2,벼,4,Noun
991,1,2,나타났다,4,Verb
992,1,2,담겨,4,Verb
993,1,2,다듬어,4,Verb
994,1,2,꺼,4,Verb
995,1,2,주셨어,4,Verb
996,1,2,엄지손가락,4,Noun
997,1,2,살짝,4,Noun
998,1,2,붙입니다,4,Verb
999,1,2,써야지,4,Verb
1000,1,2,갖고,4,Verb
1001,1,2,맞추며,4,Verb
1002,1,1,잇고,3,Verb
1003,1,1,색종이,3,Noun
1004,1,1,각,3,Noun
1005,1,1,고기,3,Noun
1006,1,1,나비,3,Noun
1007,1,1,고추,3,Noun
1008,1,1,지도,3,Noun
1009,1,1,보자기,3,Noun
1010,1,1,두부,3,Noun
1011,1,1,마차,3,Noun
1012,1,1,주소,3,Noun
1013,1,1,노,3,Noun
1014,1,1,거리,3,Noun
1015,1,1,쳐,3,Verb
1016,1,1,름,3,Noun
1017,1,1,끼리,3,Noun
1018,1,1,두꺼비,3,Noun
1019,1,1,찾을,3,Verb
1020,1,1,줍시다,3,Verb
1021,1,1,즐겁게,3,Adjective
1022,1,1,각각,3,Noun
1023,1,1,처,3,Noun
1024,1,1,려,3,Noun
1025,1,1,부,3,Noun
1026,1,1,느,3,Noun
1027,1,1,히,3,Adverb
1028,1,1,줘요,3,Verb
1029,1,1,애,3,Noun
1030,1,1,워,3,Noun
1031,1,1,아파요,3,Adjective
1032,1,1,아프다고,3,Adjective
1033,1,1,시장,3,Noun
1034,1,1,요리,3,Noun
1035,1,1,쇠,3,Noun
1036,1,1,병,3,Noun
1037,1,1,태,3,Noun
1038,1,1,권,3,Noun
1039,1,1,꽹,3,Adverb
1040,1,1,늬,3,Noun
1041,1,1,갈,3,Verb
1042,1,1,마음가짐,3,Noun
1043,1,1,말까,3,Verb
1044,1,1,호미,3,Noun
1045,1,1,다녀왔니,3,Verb
1046,1,1,되어,3,Verb
1047,1,1,바깥쪽,3,Noun
1048,1,1,멈추어,3,Verb
1049,1,1,만났습니다,3,Verb
1050,1,1,녕,3,Noun
1051,1,1,마실,3,Verb
1052,1,1,고맙,3,Adjective
1053,1,1,누리,3,Noun
1054,1,1,즐기기,3,Verb
1055,1,1,썼는지,3,Verb
1056,1,1,써야,3,Verb
1057,1,1,문방구,3,Noun
1058,1,1,초록색,3,Noun
1059,1,1,창,3,Noun
1060,1,1,기둥,3,Noun
1061,1,1,그렇게,3,Adverb
1062,1,1,깡충깡충,3,Adverb
1063,1,1,왔구나,3,Verb
1064,1,1,와서,3,Verb
1065,1,1,덩,3,Noun
1066,1,1,른자동롬원,3,Noun
1067,1,1,우체국,3,Noun
1068,1,1,단,3,Noun
1069,1,1,담아,3,Verb
1070,1,1,필통,3,Noun
1071,1,1,잔,3,Noun
1072,1,1,흔듭니,3,Noun
1073,1,1,타요,3,Noun
1074,1,1,도와줄까,3,Verb
1075,1,1,토끼는,3,Verb
1076,1,1,밧줄,3,Noun
1077,1,1,마십니다,3,Verb
1078,1,1,찹니다,3,Verb
1079,1,1,꽃잎,3,Noun
1080,1,1,해도,3,Noun
1081,1,1,이슬,3,Noun
1082,1,1,이건,3,Noun
1083,1,1,풀,3,Noun
1084,1,1,씁니다,3,Verb
1085,1,1,손바닥,3,Noun
1086,1,1,잡습니다,3,Verb
1087,1,1,들어가자,3,Verb
1088,1,1,들어가,3,Verb
1089,1,1,나르기,3,Verb
1090,1,1,잡고,3,Noun
1091,1,1,놀란,3,Noun
1092,1,1,어찌,3,Noun
1093,1,1,보내졌,3,Verb
1094,1,1,대요,3,Noun
1095,1,1,어머님,3,Noun
1096,1,1,어머님께,3,Noun
1097,1,1,느낌표,3,Noun
1098,1,1,나타났어요,3,Verb
1099,1,1,싸,3,Verb
1100,1,1,먹었어요,3,Verb
1101,1,1,쌍디귿,3,Noun
1102,1,1,쌍비읍,3,Noun
1103,1,1,쌍시옷,3,Noun
1104,1,1,쌍지읒,3,Noun
1105,1,1,있었니,3,Adjective
1106,1,1,놀러,3,Verb
1107,1,1,편지,3,Noun
1108,1,1,보다,3,Verb
1109,1,1,빌려,3,Verb
1110,1,1,놀아도,3,Verb
1111,1,1,어떠한가요,3,Adjective
1112,1,1,연극,3,Noun
1113,1,1,나그네,3,Noun
1114,1,1,향,3,Noun
1115,1,1,힘껏,3,Noun
1116,1,1,후후,3,Exclamation
1117,1,1,어휴,3,Exclamation
1118,1,1,재미있었던,3,Adjective
1119,1,1,동화책,3,Noun
1120,1,1,놀부,3,Noun
1121,1,1,있었습니다,3,Adjective
1122,1,1,던져,3,Verb
1123,1,1,쏘아,3,Verb
1124,1,1,까,3,Verb
1125,1,1,일요일,3,Noun
1126,1,1,많,3,Adjective
1127,1,1,좋,3,Adjective
1128,1,1,해님,3,Noun
1129,1,1,번,3,Noun
1130,1,1,데,3,Noun
1131,1,1,연,3,Noun
1132,1,1,오래,3,Adverb
1133,1,1,늘,3,Noun
1134,1,1,고칠,3,Verb
1135,1,1,낮,3,Noun
1136,1,1,찾아보세요,3,Verb
1137,1,1,고른다,3,Verb
1138,1,1,알아맞힌다,3,Verb
1139,1,1,일과,3,Noun
1140,1,2,소중한,3,Adjective
1141,1,2,나온,3,Verb
1142,1,2,움직이는,3,Verb
1143,1,2,조상,3,Noun
1144,1,2,돌잔치,3,Noun
1145,1,2,살,3,Noun
1146,1,2,고양이,3,Noun
1147,1,2,칸,3,Noun
1148,1,2,닦,3,Verb
1149,1,2,잃어버린,3,Verb
1150,1,2,특징,3,Noun
1151,1,2,재미,3,Noun
1152,1,2,멍멍,3,Adverb
1153,1,2,반짝반짝,3,Adverb
1154,1,2,신기한,3,Adjective
1155,1,2,나타내,3,Verb
1156,1,2,벌렁벌렁,3,Adverb
1157,1,2,다다다,3,Noun
1158,1,2,씽씽,3,Adverb
1159,1,2,구경,3,Noun
1160,1,2,갔다,3,Verb
1161,1,2,깔깔,3,Noun
1162,1,2,불조심,3,Noun
1163,1,2,밝다,3,Verb
1164,1,2,두둥실,3,Noun
1165,1,2,납작,3,Noun
1166,1,2,현,3,Noun
1167,1,2,달이,3,Noun
1168,1,2,떠,3,Verb
1169,1,2,다다,3,Noun
1170,1,2,앉,3,Verb
1171,1,2,많습니다,3,Adjective
1172,1,2,마술사,3,Noun
1173,1,2,있을,3,Adjective
1174,1,2,여자아이,3,Noun
1175,1,2,줘서,3,Verb
1176,1,2,지낼,3,Verb
1177,1,2,나타내고,3,Verb
1178,1,2,주영,3,Noun
1179,1,2,살기,3,Noun
1180,1,2,웃었어요,3,Verb
1181,1,2,쪽지,3,Noun
1182,1,2,뭇,3,Noun
1183,1,2,툼,3,Noun
1184,1,2,않는,3,Verb
1185,1,2,꿈,3,Noun
1186,1,2,경,3,Noun
1187,1,2,생신,3,Noun
1188,1,2,큰딸,3,Noun
1189,1,2,둘째,3,Noun
1190,1,2,잡았어요,3,Verb
1191,1,2,웃음,3,Noun
1192,1,2,잘한,3,Verb
1193,1,2,낼,3,Noun
1194,1,2,알려,3,Verb
1195,1,2,회사,3,Noun
1196,1,2,나가자,3,Verb
1197,1,2,치킨,3,Noun
1198,1,2,사서,3,Noun
1199,1,2,만들자,3,Verb
1200,1,2,신나게,3,Adjective
1201,1,2,힘내,3,Verb
1202,1,2,꾀꼬리,3,Noun
1203,1,2,교통,3,Noun
1204,1,2,안전,3,Noun
1205,1,2,내려,3,Verb
1206,1,2,슬퍼하는,3,Adjective
1207,1,2,도련님,3,Noun
1208,1,2,아니,3,Adjective
1209,1,2,달리,3,Noun
1210,1,2,무조건,3,Noun
1211,1,2,운,3,Noun
1212,1,2,걸,3,Noun
1213,1,2,마음씨,3,Noun
1214,1,2,국밥,3,Noun
1215,1,2,마찬가지,3,Noun
1216,1,2,엽전,3,Noun
1217,1,2,낮은,3,Adjective
1218,1,2,퉤퉤,3,Noun
1219,1,2,희,3,Adjective
1220,1,2,뜨,3,Verb
1221,1,2,바꿔,3,Verb
1222,1,2,읽자,3,Verb
1223,1,2,돌아,3,Verb
1224,1,2,처음,3,Noun
1225,1,2,상대,3,Noun
1226,1,2,길게,3,Adjective
1227,1,2,알았나요,3,Verb
1228,1,2,사랑,3,Noun
1229,1,2,나와라,3,Noun
1230,1,2,멈춰라,3,Verb
1231,1,2,회전목마,3,Noun
1232,1,2,있다고,3,Adjective
1233,1,2,읽는다,3,Verb
1234,1,2,않습니다,3,Verb
1235,1,2,인지,3,Noun
1236,1,2,주어,3,Noun
1237,1,2,깨끗이,3,Adverb
1238,1,2,마지막,3,Noun
1239,1,2,뛰어나가면,3,Verb
1240,1,2,룡,3,Noun
1241,1,2,나누며,3,Verb
1242,1,2,만듭니,3,Noun
1243,1,2,보았다,3,Verb
1244,1,2,따라가,3,Verb
1245,1,2,들어갔다,3,Verb
1246,1,2,돌,3,Noun
1247,1,2,손잡이,3,Noun
1248,1,2,우엉,3,Noun
1249,1,2,순간,3,Noun
1250,1,2,작고,3,Noun
1251,1,2,장난,3,Noun
1252,1,2,직업,3,Noun
1253,1,2,미용사,3,Noun
1254,1,2,의사,3,Noun
1255,1,2,쓴이가,3,Verb
1256,1,2,자주,3,Noun
1257,1,2,함께한,3,Verb
1258,1,2,운동장,3,Noun
1259,1,2,서점,3,Noun
1260,1,2,달려라,3,Verb
1261,1,2,얼음,3,Noun
1262,1,2,영화,3,Noun
1263,1,2,삼킨,3,Verb
1264,1,2,락,3,Noun
1265,1,2,였어요,3,Verb
1266,1,2,덕분,3,Noun
1267,1,2,됐구나,3,Verb
1268,1,2,그렇다면,3,Adjective
1269,1,2,만나는데,3,Verb
1270,1,2,주겠니,3,Verb
1271,1,2,환하게,3,Adjective
1272,1,2,지으며,3,Verb
1273,1,2,왼쪽,3,Noun
1274,1,2,붙,3,Verb
1275,1,1,찾아가,2,Verb
1276,1,1,자기,2,Noun
1277,1,1,고모,2,Noun
1278,1,1,가수,2,Noun
1279,1,1,버스,2,Noun
1280,1,1,너구리,2,Noun
1281,1,1,유리,2,Noun
1282,1,1,그네,2,Noun
1283,1,1,오이,2,Noun
1284,1,1,도로,2,Noun
1285,1,1,개나리,2,Noun
1286,1,1,도마,2,Noun
1287,1,1,사다리,2,Noun
1288,1,1,나라,2,Noun
1289,1,1,자루,2,Noun
1290,1,1,비누,2,Noun
1291,1,1,두루미,2,Noun
1292,1,1,호수,2,Noun
1293,1,1,모기,2,Noun
1294,1,1,파도,2,Noun
1295,1,1,야구,2,Noun
1296,1,1,부자,2,Noun
1297,1,1,바구니,2,Noun
1298,1,1,계,2,Noun
1299,1,1,고개,2,Noun
1300,1,1,자두,2,Noun
1301,1,1,허리,2,Noun
1302,1,1,우주,2,Noun
1303,1,1,피부,2,Noun
1304,1,1,저고리,2,Noun
1305,1,1,약,2,Noun
1306,1,1,미로,2,Noun
1307,1,1,김치,2,Noun
1308,1,1,치마,2,Noun
1309,1,1,초대,2,Noun
1310,1,1,칼,2,Noun
1311,1,1,가오리,2,Noun
1312,1,1,토마토,2,Noun
1313,1,1,피리,2,Noun
1314,1,1,팔,2,Noun
1315,1,1,풍선,2,Noun
1316,1,1,혀,2,Noun
1317,1,1,호두,2,Noun
1318,1,1,이마,2,Noun
1319,1,1,되었는지,2,Verb
1320,1,1,할머니,2,Noun
1321,1,1,만들어요,2,Verb
1322,1,1,될까,2,Verb
1323,1,1,윤석중,2,Noun
1324,1,1,커,2,Verb
1325,1,1,녀,2,Noun
1326,1,1,며,2,Noun
1327,1,1,져,2,Verb
1328,1,1,규,2,Noun
1329,1,1,르,2,Noun
1330,1,1,키,2,Noun
1331,1,1,넣고,2,Verb
1332,1,1,어,2,Eomi
1333,1,1,비추어,2,Verb
1334,1,1,기어,2,Noun
1335,1,1,자라야,2,Verb
1336,1,1,가니,2,Verb
1337,1,1,만나는,2,Verb
1338,1,1,노란색,2,Noun
1339,1,1,들어가는,2,Verb
1340,1,1,소라,2,Noun
1341,1,1,도토리,2,Noun
1342,1,1,다정하게,2,Adjective
1343,1,1,오렴,2,Verb
1344,1,1,반갑습니다,2,Adjective
1345,1,1,외국,2,Noun
1346,1,1,곡,2,Noun
1347,1,1,나눕시다,2,Verb
1348,1,1,놀라,2,Verb
1349,1,1,모르게,2,Verb
1350,1,1,빵,2,Noun
1351,1,1,먹을래요,2,Verb
1352,1,1,하나요,2,Noun
1353,1,1,주무셨어요,2,Verb
1354,1,1,정지,2,Noun
1355,1,1,심하렴,2,Adjective
1356,1,1,감사합니다,2,Verb
1357,1,1,범,2,Noun
1358,1,1,지냈니,2,Verb
1359,1,1,다녀오셨어요,2,Verb
1360,1,1,준,2,Noun
1361,1,1,일어났을,2,Verb
1362,1,1,헤어질,2,Verb
1363,1,1,이웃집,2,Noun
1364,1,1,바깥,2,Noun
1365,1,1,다녀오겠습니다,2,Verb
1366,1,1,악수,2,Noun
1367,1,1,합시다,2,Verb
1368,1,1,담은,2,Verb
1369,1,1,빨리,2,Adverb
1370,1,1,되었습니다,2,Verb
1371,1,1,궁금해,2,Adjective
1372,1,1,계시,2,Noun
1373,1,1,수거,2,Noun
1374,1,1,손수건,2,Noun
1375,1,1,사러,2,Verb
1376,1,1,넘,2,Verb
1377,1,1,비교,2,Noun
1378,1,1,태희,2,Noun
1379,1,1,가렴,2,Noun
1380,1,1,였구나,2,Verb
1381,1,1,어슬렁어슬렁,2,Adverb
1382,1,1,하얀,2,Adjective
1383,1,1,먹을,2,Verb
1384,1,1,둥둥,2,Noun
1385,1,1,퐁당,2,Noun
1386,1,1,둥,2,Noun
1387,1,1,퐁,2,Noun
1388,1,1,절대,2,Noun
1389,1,1,책릉,2,Noun
1390,1,1,거꾸로,2,Noun
1391,1,1,꽂지,2,Verb
1392,1,1,마시오,2,Verb
1393,1,1,곰릉,2,Noun
1394,1,1,열고,2,Verb
1395,1,1,탈출,2,Noun
1396,1,1,동물원,2,Noun
1397,1,1,들어갈,2,Verb
1398,1,1,곳곳,2,Noun
1399,1,1,만들고,2,Verb
1400,1,1,간,2,Noun
1401,1,1,보물,2,Noun
1402,1,1,장갑,2,Noun
1403,1,1,깜,2,Noun
1404,1,1,쁜,2,Noun
1405,1,1,같,2,Adjective
1406,1,1,나타내요,2,Verb
1407,1,1,다르게,2,Adjective
1408,1,1,세수,2,Noun
1409,1,1,꼬리,2,Noun
1410,1,1,써서,2,Verb
1411,1,1,놀아요,2,Verb
1412,1,1,항아리,2,Noun
1413,1,1,드디어,2,Adverb
1414,1,1,용궁,2,Noun
1415,1,1,문어,2,Noun
1416,1,1,먹습니다,2,Verb
1417,1,1,북,2,Noun
1418,1,1,주룩주룩,2,Noun
1419,1,1,생겼어요,2,Verb
1420,1,1,같아요,2,Adjective
1421,1,1,넣었어요,2,Verb
1422,1,1,들었나요,2,Verb
1423,1,1,앉아서,2,Verb
1424,1,1,굴립니,2,Noun
1425,1,1,자전거,2,Noun
1426,1,1,던집니다,2,Verb
1427,1,1,헤엄,2,Noun
1428,1,1,되면,2,Verb
1429,1,1,갑니다,2,Verb
1430,1,1,좋아합니다,2,Adjective
1431,1,1,약속,2,Noun
1432,1,1,읽기를,2,Verb
1433,1,1,맡습니다,2,Verb
1434,1,1,찾아보기,2,Verb
1435,1,1,읽는지,2,Verb
1436,1,1,쓰임,2,Verb
1437,1,1,만났어요,2,Verb
1438,1,1,그게,2,Noun
1439,1,1,살펴봐요,2,Verb
1440,1,1,부르는,2,Verb
1441,1,1,있는데,2,Adjective
1442,1,1,계시냐,2,Adjective
1443,1,1,되었구나,2,Verb
1444,1,1,전해,2,Noun
1445,1,1,지었구나,2,Verb
1446,1,1,올래,2,Verb
1447,1,1,현수,2,Noun
1448,1,1,않아요,2,Verb
1449,1,1,조그맣고,2,Adjective
1450,1,1,따뜻하고,2,Adjective
1451,1,1,간지러워요,2,Adjective
1452,1,1,있잖아,2,Adjective
1453,1,1,버렸어요,2,Verb
1454,1,1,써도,2,Verb
1455,1,1,바로,2,Noun
1456,1,1,외투,2,Noun
1457,1,1,지쳐,2,Verb
1458,1,1,그러면,2,Adverb
1459,1,1,받을게,2,Verb
1460,1,1,꿀,2,Noun
1461,1,1,먹지,2,Verb
1462,1,1,않을래,2,Verb
1463,1,1,골짜기,2,Noun
1464,1,1,가재,2,Noun
1465,1,1,슬금슬금,2,Noun
1466,1,1,다가갑니다,2,Verb
1467,1,1,올라,2,Verb
1468,1,1,아래,2,Noun
1469,1,1,받아,2,Verb
1470,1,1,도망,2,Noun
1471,1,1,똑같이,2,Adverb
1472,1,1,쨍쨍,2,Adverb
1473,1,1,식,2,Noun
1474,1,1,싶,2,Verb
1475,1,1,동현,2,Noun
1476,1,1,났다,2,Verb
1477,1,1,일이,2,Modifier
1478,1,1,면,2,Noun
1479,1,1,예준,2,Noun
1480,1,1,화요일,2,Noun
1481,1,1,있다,2,Adjective
1482,1,1,조용히,2,Adjective
1483,1,1,숙,2,Noun
1484,1,1,서너,2,Noun
1485,1,1,둠을,2,Verb
1486,1,1,둠에서,2,Verb
1487,1,1,했을지,2,Verb
1488,1,1,주셨다,2,Verb
1489,1,1,쓸지,2,Verb
1490,1,1,연습,2,Noun
1491,1,1,부러웠다,2,Adjective
1492,1,1,해야겠다,2,Verb
1493,1,2,움직이는지,2,Verb
1494,1,2,재미있어,2,Adjective
1495,1,2,붓,2,Noun
1496,1,2,올려놓았,2,Verb
1497,1,2,건강하고,2,Adjective
1498,1,2,행복하게,2,Adjective
1499,1,2,바랐습니다,2,Verb
1500,1,2,책상,2,Noun
1501,1,2,구슬,2,Noun
1502,1,2,낚,2,Noun
1503,1,2,갔,2,Verb
1504,1,2,깎,2,Verb
1505,1,2,섞,2,Verb
1506,1,2,쌌,2,Verb
1507,1,2,공룡,2,Noun
1508,1,2,물론,2,Adverb
1509,1,2,펼치면,2,Verb
1510,1,2,물이,2,Noun
1511,1,2,찾으며,2,Verb
1512,1,2,전등,2,Noun
1513,1,2,끄기,2,Verb
1514,1,2,전기,2,Noun
1515,1,2,않아서,2,Verb
1516,1,2,함부로,2,Noun
1517,1,2,버려서,2,Verb
1518,1,2,건강하게,2,Adjective
1519,1,2,두면,2,Verb
1520,1,2,꼬불꼬불,2,Adverb
1521,1,2,치가,2,Noun
1522,1,2,리본,2,Noun
1523,1,2,매달려,2,Verb
1524,1,2,울음소리,2,Noun
1525,1,2,환,2,Noun
1526,1,2,느끼기,2,Verb
1527,1,2,해바라기,2,Noun
1528,1,2,쏙쏙,2,Noun
1529,1,2,활짝,2,Noun
1530,1,2,가슴,2,Noun
1531,1,2,헉헉,2,Adverb
1532,1,2,윙윙,2,Noun
1533,1,2,나서,2,Verb
1534,1,2,찰칵,2,Adverb
1535,1,2,쿨쿨,2,Noun
1536,1,2,모래밭,2,Noun
1537,1,2,모래성,2,Noun
1538,1,2,진,2,Noun
1539,1,2,엎드립니다,2,Verb
1540,1,2,내려옵니다,2,Verb
1541,1,2,곶감,2,Noun
1542,1,2,섞다,2,Verb
1543,1,2,낡다,2,Adjective
1544,1,2,얇다,2,Adjective
1545,1,2,잤습니다,2,Verb
1546,1,2,닥,2,Noun
1547,1,2,닦았습니다,2,Verb
1548,1,2,맑습니다,2,Adjective
1549,1,2,말습니다,2,Verb
1550,1,2,만습니다,2,Verb
1551,1,2,날아갑니다,2,Verb
1552,1,2,뜁니다,2,Verb
1553,1,2,남자,2,Noun
1554,1,2,달릴,2,Verb
1555,1,2,놓고,2,Verb
1556,1,2,뒤집어,2,Verb
1557,1,2,나타내기,2,Verb
1558,1,2,마술,2,Noun
1559,1,2,남자아이가,2,Verb
1560,1,2,주워,2,Verb
1561,1,2,싸우지,2,Verb
1562,1,2,했으면,2,Verb
1563,1,2,물든,2,Noun
1564,1,2,들었습니다,2,Verb
1565,1,2,자세하게,2,Adjective
1566,1,2,동작,2,Noun
1567,1,2,나머지,2,Noun
1568,1,2,왕자,2,Noun
1569,1,2,신데렐라,2,Noun
1570,1,2,배는,2,Verb
1571,1,2,달걀,2,Noun
1572,1,2,초원,2,Noun
1573,1,2,지혜,2,Noun
1574,1,2,이른,2,Verb
1575,1,2,자야,2,Verb
1576,1,2,하니까,2,Verb
1577,1,2,나뭇,2,Noun
1578,1,2,린,2,Noun
1579,1,2,맛있단,2,Adjective
1580,1,2,보하렴,2,Verb
1581,1,2,방해,2,Noun
1582,1,2,되니까,2,Verb
1583,1,2,훌륭해,2,Adjective
1584,1,2,역시,2,Noun
1585,1,2,더워,2,Adjective
1586,1,2,더워요,2,Adjective
1587,1,2,열어,2,Verb
1588,1,2,열어요,2,Verb
1589,1,2,짜증,2,Noun
1590,1,2,붙어요,2,Verb
1591,1,2,도와주세요,2,Verb
1592,1,2,고물,2,Noun
1593,1,2,잖아요,2,Verb
1594,1,2,새것으로,2,Verb
1595,1,2,기를,2,Verb
1596,1,2,먹었나,2,Verb
1597,1,2,된장찌개,2,Noun
1598,1,2,먹으며,2,Verb
1599,1,2,여럿,2,Noun
1600,1,2,토토,2,Noun
1601,1,2,토토가,2,Noun
1602,1,2,좋겠습니다,2,Adjective
1603,1,2,어여쁜,2,Adjective
1604,1,2,컸으니,2,Verb
1605,1,2,내년,2,Noun
1606,1,2,보아,2,Noun
1607,1,2,나눠,2,Verb
1608,1,2,주었어요,2,Verb
1609,1,2,작디,2,Adjective
1610,1,2,하라,2,Noun
1611,1,2,심어,2,Verb
1612,1,2,가만히,2,Adverb
1613,1,2,둬도,2,Verb
1614,1,2,자랄,2,Verb
1615,1,2,팔아서,2,Verb
1616,1,2,살까,2,Verb
1617,1,2,어미,2,Noun
1618,1,2,아무,2,Noun
1619,1,2,놀랐어요,2,Verb
1620,1,2,지었어요,2,Verb
1621,1,2,주자,2,Noun
1622,1,2,바라본다,2,Verb
1623,1,2,집중,2,Noun
1624,1,2,세로,2,Noun
1625,1,2,태도,2,Noun
1626,1,2,수목원,2,Noun
1627,1,2,버리면,2,Verb
1628,1,2,봉지,2,Noun
1629,1,2,돗자리,2,Noun
1630,1,2,가기,2,Noun
1631,1,2,싼,2,Verb
1632,1,2,들었는지,2,Verb
1633,1,2,두고,2,Verb
1634,1,2,신문,2,Noun
1635,1,2,빨간,2,Adjective
1636,1,2,줄무늬,2,Noun
1637,1,2,신고,2,Noun
1638,1,2,많아서,2,Adjective
1639,1,2,맞아,2,Verb
1640,1,2,밀가루,2,Noun
1641,1,2,반죽,2,Noun
1642,1,2,놀아,2,Verb
1643,1,2,밤,2,Noun
1644,1,2,뾰족뾰족,2,Noun
1645,1,2,드르렁,2,Adverb
1646,1,2,재미있었어,2,Adjective
1647,1,2,표시,2,Noun
1648,1,2,좌우,2,Noun
1649,1,2,살펴요,2,Verb
1650,1,2,어땠을까요,2,Adjective
1651,1,2,부릅니다,2,Verb
1652,1,2,노랑나비,2,Noun
1653,1,2,비슷한,2,Adjective
1654,1,2,만나,2,Verb
1655,1,2,틀,2,Noun
1656,1,2,소복하게,2,Adjective
1657,1,2,낳아,2,Verb
1658,1,2,놓았습니다,2,Verb
1659,1,2,가져가십시오,2,Verb
1660,1,2,둘,2,Noun
1661,1,2,갈까,2,Verb
1662,1,2,내야,2,Noun
1663,1,2,김상,2,Noun
1664,1,2,련,2,Eomi
1665,1,2,나팔꽃,2,Noun
1666,1,2,일어나래요,2,Verb
1667,1,2,하래,2,Noun
1668,1,2,하재요,2,Verb
1669,1,2,쁘,2,Noun
1670,1,2,두드리듯이,2,Verb
1671,1,2,가볍게,2,Adjective
1672,1,2,도대체,2,Noun
1673,1,2,에구머니,2,Exclamation
1674,1,2,떨리는,2,Verb
1675,1,2,목소,2,Noun
1676,1,2,애원,2,Noun
1677,1,2,듯,2,Noun
1678,1,2,간절함,2,Adjective
1679,1,2,저희,2,Noun
1680,1,2,살리시려거든,2,Verb
1681,1,2,굵은,2,Adjective
1682,1,2,세기,2,Noun
1683,1,2,높낮이,2,Noun
1684,1,2,강하고,2,Adjective
1685,1,2,성질,2,Noun
1686,1,2,화남,2,Noun
1687,1,2,구덩이,2,Noun
1688,1,2,소가,2,Noun
1689,1,2,되었다고,2,Verb
1690,1,2,웬,2,Noun
1691,1,2,샘물,2,Noun
1692,1,2,있지,2,Adjective
1693,1,2,빠른,2,Adjective
1694,1,2,다급함이,2,Adjective
1695,1,2,느껴지는,2,Verb
1696,1,2,끊어,2,Verb
1697,1,2,읽듯이,2,Verb
1698,1,2,달려왔습니다,2,Verb
1699,1,2,주었습니다,2,Verb
1700,1,2,헐레벌떡,2,Noun
1701,1,2,뛰어왔습니다,2,Verb
1702,1,2,여보,2,Noun
1703,1,2,시오,2,Noun
1704,1,2,혹시,2,Noun
1705,1,2,오는,2,Verb
1706,1,2,보지,2,Noun
1707,1,2,했소,2,Verb
1708,1,2,아쉬워하며,2,Adjective
1709,1,2,사라졌습니다,2,Verb
